alternative.id,container.title,created,deposited,doi,indexed,ISBN,ISSN,issue,issued,member,page,prefix,publisher,reference.count,score,source,subject,title,type,update.policy,URL,volume,archive,license_date,license_URL,license_delay.in.days,license_content.version,abstract,subtitle,archive_,NA.,NA..1,funding_name,funding_award,funding_DOI,funding_doi.asserted.by,author_given,author_family,author_affiliation,author_ORCID
,Journal of Animal Ecology,2016-01-27,2017-03-25,10.1111/1365-2656.12482,2017-03-25,,0021-8790,2,2016-01-27,http://id.crossref.org/member/311,371-384,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,99,1,CrossRef,"Animal Science and Zoology,Ecology, Evolution, Behavior and Systematics",COMADRE: a global data base of animal demography,journal-article,NA,http://dx.doi.org/10.1111/1365-2656.12482,85,Portico,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,0,tdm,NA,NA,NA,NA,NA,Natural Environment Research Council,NE/N006798/1,10.13039/501100000270,crossref,Dirk,Vieregg,"NA, NA, Laboratory of Evolutionary Biodemography Laboratory; Max Planck Institute for Demographic Research; Konrad-Zuse-Straße 1 Rostock DE-18057 Germany, NA",NA
,Journal of Animal Ecology,2016-01-27,2017-03-25,10.1111/1365-2656.12482,2017-03-25,,0021-8790,2,2016-01-27,http://id.crossref.org/member/311,371-384,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,99,1,CrossRef,"Animal Science and Zoology,Ecology, Evolution, Behavior and Systematics",COMADRE: a global data base of animal demography,journal-article,NA,http://dx.doi.org/10.1111/1365-2656.12482,85,Portico,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,0,tdm,NA,NA,NA,NA,NA,Natural Environment Research Council,NE/N006798/1,10.13039/501100000270,crossref,Yvonne M.,Buckley,"ARC Centre of Excellence for Environmental Decisions; School of Biological Sciences; The University of Queensland; Goddard building #8 St. Lucia Qld 4072 Australia, School of Natural Sciences; Zoology & Trinity Centre for Biodiversity Research; Trinity College Dublin Dublin 2 Ireland, NA, NA",NA
,Journal of Animal Ecology,2016-01-27,2017-03-25,10.1111/1365-2656.12482,2017-03-25,,0021-8790,2,2016-01-27,http://id.crossref.org/member/311,371-384,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,99,1,CrossRef,"Animal Science and Zoology,Ecology, Evolution, Behavior and Systematics",COMADRE: a global data base of animal demography,journal-article,NA,http://dx.doi.org/10.1111/1365-2656.12482,85,Portico,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,0,tdm,NA,NA,NA,NA,NA,Natural Environment Research Council,NE/N006798/1,10.13039/501100000270,crossref,Judy,Che-Castaldo,"NA, NA, National Socio-Environmental Synthesis Center; 1 Park Place Annapolis MD 21401 USA, NA",NA
,Journal of Animal Ecology,2016-01-27,2017-03-25,10.1111/1365-2656.12482,2017-03-25,,0021-8790,2,2016-01-27,http://id.crossref.org/member/311,371-384,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,99,1,CrossRef,"Animal Science and Zoology,Ecology, Evolution, Behavior and Systematics",COMADRE: a global data base of animal demography,journal-article,NA,http://dx.doi.org/10.1111/1365-2656.12482,85,Portico,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,0,tdm,NA,NA,NA,NA,NA,Natural Environment Research Council,NE/N006798/1,10.13039/501100000270,crossref,David,Hodgson,"NA, NA, Centre for Ecology and Conservation; College of Life and Environmental Sciences; University of Exeter; Cornwall Campus Exeter TR10 9FE UK, NA",NA
,Journal of Animal Ecology,2016-01-27,2017-03-25,10.1111/1365-2656.12482,2017-03-25,,0021-8790,2,2016-01-27,http://id.crossref.org/member/311,371-384,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,99,1,CrossRef,"Animal Science and Zoology,Ecology, Evolution, Behavior and Systematics",COMADRE: a global data base of animal demography,journal-article,NA,http://dx.doi.org/10.1111/1365-2656.12482,85,Portico,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,0,tdm,NA,NA,NA,NA,NA,Natural Environment Research Council,NE/N006798/1,10.13039/501100000270,crossref,Alexander,Scheuerlein,"NA, NA, Laboratory of Evolutionary Biodemography Laboratory; Max Planck Institute for Demographic Research; Konrad-Zuse-Straße 1 Rostock DE-18057 Germany, NA",NA
,Journal of Animal Ecology,2016-01-27,2017-03-25,10.1111/1365-2656.12482,2017-03-25,,0021-8790,2,2016-01-27,http://id.crossref.org/member/311,371-384,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,99,1,CrossRef,"Animal Science and Zoology,Ecology, Evolution, Behavior and Systematics",COMADRE: a global data base of animal demography,journal-article,NA,http://dx.doi.org/10.1111/1365-2656.12482,85,Portico,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,0,tdm,NA,NA,NA,NA,NA,Natural Environment Research Council,NE/N006798/1,10.13039/501100000270,crossref,Hal,Caswell,"Institute for Biodiversity and Ecosystem Dynamics; University of Amsterdam; 1090 GE Amsterdam The Netherlands, Biology Department MS-34; Woods Hole Oceanographic Institution; Woods Hole MA 02543-1050 USA, NA, NA",NA
,Journal of Animal Ecology,2016-01-27,2017-03-25,10.1111/1365-2656.12482,2017-03-25,,0021-8790,2,2016-01-27,http://id.crossref.org/member/311,371-384,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,99,1,CrossRef,"Animal Science and Zoology,Ecology, Evolution, Behavior and Systematics",COMADRE: a global data base of animal demography,journal-article,NA,http://dx.doi.org/10.1111/1365-2656.12482,85,Portico,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,0,tdm,NA,NA,NA,NA,NA,Natural Environment Research Council,NE/N006798/1,10.13039/501100000270,crossref,James W.,Vaupel,"Laboratory of Evolutionary Biodemography Laboratory; Max Planck Institute for Demographic Research; Konrad-Zuse-Straße 1 Rostock DE-18057 Germany, Max-Planck Odense Center on the Biodemography of Aging; University of Southern Denmark; Odense Denmark, NA, Population Research Institute; Duke University; Durham NC 27708-0309 USA",NA
,Journal of Animal Ecology,2016-01-27,2017-03-25,10.1111/1365-2656.12482,2017-03-25,,0021-8790,2,2016-01-27,http://id.crossref.org/member/311,371-384,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,99,1,CrossRef,"Animal Science and Zoology,Ecology, Evolution, Behavior and Systematics",COMADRE: a global data base of animal demography,journal-article,NA,http://dx.doi.org/10.1111/1365-2656.12482,85,Portico,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,0,tdm,NA,NA,NA,NA,NA,Evolutionary Demography Laboratory at the Max Planck Institute for Demographic Research (MPIDR),NA,NA,NA,Roberto,Salguero-Gómez,"Laboratory of Evolutionary Biodemography Laboratory; Max Planck Institute for Demographic Research; Konrad-Zuse-Straße 1 Rostock DE-18057 Germany, ARC Centre of Excellence for Environmental Decisions; School of Biological Sciences; The University of Queensland; Goddard building #8 St. Lucia Qld 4072 Australia, NA, NA",NA
,Journal of Animal Ecology,2016-01-27,2017-03-25,10.1111/1365-2656.12482,2017-03-25,,0021-8790,2,2016-01-27,http://id.crossref.org/member/311,371-384,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,99,1,CrossRef,"Animal Science and Zoology,Ecology, Evolution, Behavior and Systematics",COMADRE: a global data base of animal demography,journal-article,NA,http://dx.doi.org/10.1111/1365-2656.12482,85,Portico,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,0,tdm,NA,NA,NA,NA,NA,Evolutionary Demography Laboratory at the Max Planck Institute for Demographic Research (MPIDR),NA,NA,NA,Owen R.,Jones,"Max-Planck Odense Center on the Biodemography of Aging; University of Southern Denmark; Odense Denmark, Department of Biology; University of Southern Denmark; Odense Denmark, NA, NA",NA
,Journal of Animal Ecology,2016-01-27,2017-03-25,10.1111/1365-2656.12482,2017-03-25,,0021-8790,2,2016-01-27,http://id.crossref.org/member/311,371-384,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,99,1,CrossRef,"Animal Science and Zoology,Ecology, Evolution, Behavior and Systematics",COMADRE: a global data base of animal demography,journal-article,NA,http://dx.doi.org/10.1111/1365-2656.12482,85,Portico,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,0,tdm,NA,NA,NA,NA,NA,Evolutionary Demography Laboratory at the Max Planck Institute for Demographic Research (MPIDR),NA,NA,NA,C. Ruth,Archer,"Laboratory of Evolutionary Biodemography Laboratory; Max Planck Institute for Demographic Research; Konrad-Zuse-Straße 1 Rostock DE-18057 Germany, MaxNetAging School; Max Planck Institute for Demographic Research; Konrad-Zuse-Straße 1 DE-18057 Rostock Germany, NA, NA",NA
,Journal of Animal Ecology,2016-01-27,2017-03-25,10.1111/1365-2656.12482,2017-03-25,,0021-8790,2,2016-01-27,http://id.crossref.org/member/311,371-384,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,99,1,CrossRef,"Animal Science and Zoology,Ecology, Evolution, Behavior and Systematics",COMADRE: a global data base of animal demography,journal-article,NA,http://dx.doi.org/10.1111/1365-2656.12482,85,Portico,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,0,tdm,NA,NA,NA,NA,NA,Evolutionary Demography Laboratory at the Max Planck Institute for Demographic Research (MPIDR),NA,NA,NA,Christoph,Bein,"NA, NA, Laboratory of Evolutionary Biodemography Laboratory; Max Planck Institute for Demographic Research; Konrad-Zuse-Straße 1 Rostock DE-18057 Germany, NA",NA
,Journal of Animal Ecology,2016-01-27,2017-03-25,10.1111/1365-2656.12482,2017-03-25,,0021-8790,2,2016-01-27,http://id.crossref.org/member/311,371-384,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,99,1,CrossRef,"Animal Science and Zoology,Ecology, Evolution, Behavior and Systematics",COMADRE: a global data base of animal demography,journal-article,NA,http://dx.doi.org/10.1111/1365-2656.12482,85,Portico,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,0,tdm,NA,NA,NA,NA,NA,Evolutionary Demography Laboratory at the Max Planck Institute for Demographic Research (MPIDR),NA,NA,NA,Hendrik,de Buhr,"NA, NA, Laboratory of Evolutionary Biodemography Laboratory; Max Planck Institute for Demographic Research; Konrad-Zuse-Straße 1 Rostock DE-18057 Germany, NA",NA
,Journal of Animal Ecology,2016-01-27,2017-03-25,10.1111/1365-2656.12482,2017-03-25,,0021-8790,2,2016-01-27,http://id.crossref.org/member/311,371-384,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,99,1,CrossRef,"Animal Science and Zoology,Ecology, Evolution, Behavior and Systematics",COMADRE: a global data base of animal demography,journal-article,NA,http://dx.doi.org/10.1111/1365-2656.12482,85,Portico,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,0,tdm,NA,NA,NA,NA,NA,Evolutionary Demography Laboratory at the Max Planck Institute for Demographic Research (MPIDR),NA,NA,NA,Claudia,Farack,"NA, NA, Laboratory of Evolutionary Biodemography Laboratory; Max Planck Institute for Demographic Research; Konrad-Zuse-Straße 1 Rostock DE-18057 Germany, NA",NA
,Journal of Animal Ecology,2016-01-27,2017-03-25,10.1111/1365-2656.12482,2017-03-25,,0021-8790,2,2016-01-27,http://id.crossref.org/member/311,371-384,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,99,1,CrossRef,"Animal Science and Zoology,Ecology, Evolution, Behavior and Systematics",COMADRE: a global data base of animal demography,journal-article,NA,http://dx.doi.org/10.1111/1365-2656.12482,85,Portico,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,0,tdm,NA,NA,NA,NA,NA,Evolutionary Demography Laboratory at the Max Planck Institute for Demographic Research (MPIDR),NA,NA,NA,Fränce,Gottschalk,"NA, NA, Laboratory of Evolutionary Biodemography Laboratory; Max Planck Institute for Demographic Research; Konrad-Zuse-Straße 1 Rostock DE-18057 Germany, NA",NA
,Journal of Animal Ecology,2016-01-27,2017-03-25,10.1111/1365-2656.12482,2017-03-25,,0021-8790,2,2016-01-27,http://id.crossref.org/member/311,371-384,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,99,1,CrossRef,"Animal Science and Zoology,Ecology, Evolution, Behavior and Systematics",COMADRE: a global data base of animal demography,journal-article,NA,http://dx.doi.org/10.1111/1365-2656.12482,85,Portico,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,0,tdm,NA,NA,NA,NA,NA,Evolutionary Demography Laboratory at the Max Planck Institute for Demographic Research (MPIDR),NA,NA,NA,Alexander,Hartmann,"NA, NA, Laboratory of Evolutionary Biodemography Laboratory; Max Planck Institute for Demographic Research; Konrad-Zuse-Straße 1 Rostock DE-18057 Germany, NA",NA
,Journal of Animal Ecology,2016-01-27,2017-03-25,10.1111/1365-2656.12482,2017-03-25,,0021-8790,2,2016-01-27,http://id.crossref.org/member/311,371-384,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,99,1,CrossRef,"Animal Science and Zoology,Ecology, Evolution, Behavior and Systematics",COMADRE: a global data base of animal demography,journal-article,NA,http://dx.doi.org/10.1111/1365-2656.12482,85,Portico,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,0,tdm,NA,NA,NA,NA,NA,Evolutionary Demography Laboratory at the Max Planck Institute for Demographic Research (MPIDR),NA,NA,NA,Anne,Henning,"NA, NA, Laboratory of Evolutionary Biodemography Laboratory; Max Planck Institute for Demographic Research; Konrad-Zuse-Straße 1 Rostock DE-18057 Germany, NA",NA
,Journal of Animal Ecology,2016-01-27,2017-03-25,10.1111/1365-2656.12482,2017-03-25,,0021-8790,2,2016-01-27,http://id.crossref.org/member/311,371-384,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,99,1,CrossRef,"Animal Science and Zoology,Ecology, Evolution, Behavior and Systematics",COMADRE: a global data base of animal demography,journal-article,NA,http://dx.doi.org/10.1111/1365-2656.12482,85,Portico,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,0,tdm,NA,NA,NA,NA,NA,Evolutionary Demography Laboratory at the Max Planck Institute for Demographic Research (MPIDR),NA,NA,NA,Gabriel,Hoppe,"NA, NA, Laboratory of Evolutionary Biodemography Laboratory; Max Planck Institute for Demographic Research; Konrad-Zuse-Straße 1 Rostock DE-18057 Germany, NA",NA
,Journal of Animal Ecology,2016-01-27,2017-03-25,10.1111/1365-2656.12482,2017-03-25,,0021-8790,2,2016-01-27,http://id.crossref.org/member/311,371-384,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,99,1,CrossRef,"Animal Science and Zoology,Ecology, Evolution, Behavior and Systematics",COMADRE: a global data base of animal demography,journal-article,NA,http://dx.doi.org/10.1111/1365-2656.12482,85,Portico,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,0,tdm,NA,NA,NA,NA,NA,Evolutionary Demography Laboratory at the Max Planck Institute for Demographic Research (MPIDR),NA,NA,NA,Gesa,Römer,"NA, NA, Laboratory of Evolutionary Biodemography Laboratory; Max Planck Institute for Demographic Research; Konrad-Zuse-Straße 1 Rostock DE-18057 Germany, NA",NA
,Journal of Animal Ecology,2016-01-27,2017-03-25,10.1111/1365-2656.12482,2017-03-25,,0021-8790,2,2016-01-27,http://id.crossref.org/member/311,371-384,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,99,1,CrossRef,"Animal Science and Zoology,Ecology, Evolution, Behavior and Systematics",COMADRE: a global data base of animal demography,journal-article,NA,http://dx.doi.org/10.1111/1365-2656.12482,85,Portico,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,0,tdm,NA,NA,NA,NA,NA,Evolutionary Demography Laboratory at the Max Planck Institute for Demographic Research (MPIDR),NA,NA,NA,Tara,Ruoff,"NA, NA, Department of Plant Science and Landscape Architecture; Department of Entomology; University of Maryland; College Park MD 20742 USA, NA",NA
,Journal of Animal Ecology,2016-01-27,2017-03-25,10.1111/1365-2656.12482,2017-03-25,,0021-8790,2,2016-01-27,http://id.crossref.org/member/311,371-384,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,99,1,CrossRef,"Animal Science and Zoology,Ecology, Evolution, Behavior and Systematics",COMADRE: a global data base of animal demography,journal-article,NA,http://dx.doi.org/10.1111/1365-2656.12482,85,Portico,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,0,tdm,NA,NA,NA,NA,NA,Evolutionary Demography Laboratory at the Max Planck Institute for Demographic Research (MPIDR),NA,NA,NA,Veronika,Sommer,"NA, NA, Laboratory of Evolutionary Biodemography Laboratory; Max Planck Institute for Demographic Research; Konrad-Zuse-Straße 1 Rostock DE-18057 Germany, NA",NA
,Journal of Animal Ecology,2016-01-27,2017-03-25,10.1111/1365-2656.12482,2017-03-25,,0021-8790,2,2016-01-27,http://id.crossref.org/member/311,371-384,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,99,1,CrossRef,"Animal Science and Zoology,Ecology, Evolution, Behavior and Systematics",COMADRE: a global data base of animal demography,journal-article,NA,http://dx.doi.org/10.1111/1365-2656.12482,85,Portico,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,0,tdm,NA,NA,NA,NA,NA,Evolutionary Demography Laboratory at the Max Planck Institute for Demographic Research (MPIDR),NA,NA,NA,Julia,Wille,"NA, NA, Laboratory of Evolutionary Biodemography Laboratory; Max Planck Institute for Demographic Research; Konrad-Zuse-Straße 1 Rostock DE-18057 Germany, NA",NA
,Journal of Animal Ecology,2016-01-27,2017-03-25,10.1111/1365-2656.12482,2017-03-25,,0021-8790,2,2016-01-27,http://id.crossref.org/member/311,371-384,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,99,1,CrossRef,"Animal Science and Zoology,Ecology, Evolution, Behavior and Systematics",COMADRE: a global data base of animal demography,journal-article,NA,http://dx.doi.org/10.1111/1365-2656.12482,85,Portico,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,0,tdm,NA,NA,NA,NA,NA,Evolutionary Demography Laboratory at the Max Planck Institute for Demographic Research (MPIDR),NA,NA,NA,Jakob,Voigt,"NA, NA, Laboratory of Evolutionary Biodemography Laboratory; Max Planck Institute for Demographic Research; Konrad-Zuse-Straße 1 Rostock DE-18057 Germany, NA",NA
,Journal of Animal Ecology,2016-01-27,2017-03-25,10.1111/1365-2656.12482,2017-03-25,,0021-8790,2,2016-01-27,http://id.crossref.org/member/311,371-384,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,99,1,CrossRef,"Animal Science and Zoology,Ecology, Evolution, Behavior and Systematics",COMADRE: a global data base of animal demography,journal-article,NA,http://dx.doi.org/10.1111/1365-2656.12482,85,Portico,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,0,tdm,NA,NA,NA,NA,NA,Evolutionary Demography Laboratory at the Max Planck Institute for Demographic Research (MPIDR),NA,NA,NA,Stefan,Zeh,"NA, NA, Laboratory of Evolutionary Biodemography Laboratory; Max Planck Institute for Demographic Research; Konrad-Zuse-Straße 1 Rostock DE-18057 Germany, NA",NA
,Journal of Animal Ecology,2016-01-27,2017-03-25,10.1111/1365-2656.12482,2017-03-25,,0021-8790,2,2016-01-27,http://id.crossref.org/member/311,371-384,http://id.crossref.org/prefix/10.1111,Wiley-Blackwell,99,1,CrossRef,"Animal Science and Zoology,Ecology, Evolution, Behavior and Systematics",COMADRE: a global data base of animal demography,journal-article,NA,http://dx.doi.org/10.1111/1365-2656.12482,85,Portico,2015-09-01,http://doi.wiley.com/10.1002/tdm_license_1.1,0,tdm,NA,NA,NA,NA,NA,Evolutionary Demography Laboratory at the Max Planck Institute for Demographic Research (MPIDR),NA,NA,NA,Dirk,Vieregg,"NA, NA, Laboratory of Evolutionary Biodemography Laboratory; Max Planck Institute for Demographic Research; Konrad-Zuse-Straße 1 Rostock DE-18057 Germany, NA",NA
